initial_state,final_state,sum_A_if,lifetime,branching_ratio
[12],[19],2274310.0,4.396937972396023e-07,0.0774692996506922
[12],[6],1714920.0,5.831175798287966e-07,0.05841492644229022
[12],[9],1073020.0,9.319490783023615e-07,0.03655003403721821
[12],[11],1054980.0,9.478852679671653e-07,0.0359355416568046
[12],[20],974470.0,1.0261988568144735e-06,0.03319314800120038
[12],[8],923420.0,1.0829308440363e-06,0.03145424356549555
[12],[7],845410.0,1.1828580215516732e-06,0.0287970068362236
[12],[13],834220.0,1.1987245570712762e-06,0.028415844433960388
[12],[16],798730.0,1.2519875302041992e-06,0.027206956707747573
[12],[10],500410.0,1.9983613436981676e-06,0.017045351002371218
[12],[14],487220.0,2.0524609006198433e-06,0.016596063059042196
[12],[5],421030.0,2.375127663111892e-06,0.014341448277469183
[12],[15],395470.0,2.5286368118947074e-06,0.01347080386264812
[12],[18],291020.0,3.4361899525805786e-06,0.009912947480486146
[12],[1],58191.0,1.7184788025639703e-05,0.0019821466800803013
[12],[3],56244.0,1.7779674276367258e-05,0.0019158264658527342
[13],[0],8656700.000003567,1.1551746046410156e-07,0.29533730099712074
[13],[2],3647900.0,2.741303215548672e-07,0.12445399982752699
[13],[20],3531300.0,2.8318183105371957e-07,0.120476002519517
[13],[4],2746800.0,3.6405999708752003e-07,0.0937115180586779
[13],[6],2268700.0,4.407810640454886e-07,0.07740036443123728
[13],[8],1849360.0,5.407276030626811e-07,0.06309390310069775
[13],[10],1513830.0,6.605761545219741e-07,0.051646755272596614
[13],[12],1282567.19963,7.796862420062543e-07,0.04375685135051503
[13],[14],1043890.0,9.579553401220434e-07,0.035613993223486705
[13],[1],881590.0,1.134314136957089e-06,0.030076866610364735
[13],[17],667070.0,1.499093048705533e-06,0.02275817036238615
[13],[16],478330.0,2.0906069031839943e-06,0.016319000448888673
[13],[3],399850.0,2.5009378516943856e-06,0.013641528504355018
[13],[15],162952.0,6.136776474053709e-06,0.005559370646096433
[13],[5],90295.0,1.1074810343872861e-05,0.0030805597506583376
[13],[19],90097.3,1.10991117380876e-05,0.0030738148958745163
[14],[0],7535800.000001312,1.326999124180347e-07,0.2764938303851299
[14],[1],2305700.0,4.3370776770611963e-07,0.08459776330567201
[14],[2],2191500.0,4.563084645220169e-07,0.08040768455756611
[14],[20],2176990.0,4.5934983624178337e-07,0.07987530239788997
[14],[3],1711890.0,5.841496825146475e-07,0.06281045453673369
[14],[4],1476340.0,6.773507457631711e-07,0.05416795848492684
[14],[6],1274590.0,7.845660173075264e-07,0.04676560833229669
[14],[5],1160180.0,8.619352169490941e-07,0.0425678245357048
[14],[8],1112040.0,8.992482284809899e-07,0.040801533897054904
[14],[15],920560.0,1.086295298513948e-06,0.03377599730609768
[14],[10],893320.0,1.1194196928312363e-06,0.032776542445341075
[14],[7],805480.0,1.2414957540845211e-06,0.029553630735764707
[14],[13],771935.3025,1.2954453524296487e-06,0.02832285206583134
[14],[18],639240.0,1.5643576747387523e-06,0.02345416759141162
[14],[9],627400.0,1.5938795027095952e-06,0.023019749619629014
[14],[11],619300.0,1.6147263038914903e-06,0.02272255489231152
[14],[12],573553.59,1.7435162423096333e-06,0.021044086763212233
[14],[17],410070.0,2.4386080425293244e-06,0.015045758250751147
[14],[16],48968.8,2.0421166130270703e-05,0.0017966998966746721
[15],[0],6276500.000000613,1.5932446427147334e-07,0.24869266900640807
[15],[1],3813900.0,2.621987991295e-07,0.15111749706419933
[15],[3],2930400.0,3.4125034125034126e-07,0.11611073006553127
[15],[5],2250500.0,4.4434570095534326e-07,0.08917117049292866
[15],[7],1827410.0,5.472225718366431e-07,0.0724071489315631
[15],[9],1540680.0,6.490640496404185e-07,0.06104609595869599
[15],[11],1321160.0,7.569105937206697e-07,0.052348093138608144
[15],[13],1014367.55,9.85835952658383e-07,0.040192109195087464
[15],[19],927380.0,1.0783066272725313e-06,0.03674541661485545
[15],[2],808710.0,1.2365372012216987e-06,0.03204337582285551
[15],[20],784470.0,1.2747460068581336e-06,0.03108291851436914
[15],[16],711010.0,1.4064499796064753e-06,0.028172225697479316
[15],[4],278550.0,3.590019745108598e-06,0.011036938254079217
[15],[14],252682.3111268,3.95753860070634e-06,0.010011987312168463
[15],[18],222787.0,4.488592242814886e-06,0.008827450593471717
[15],[6],160736.0,6.221381644435596e-06,0.006368814601355868
[15],[8],89600.0,1.1160714285714286e-05,0.003550205232688917
[15],[17],27134.7,3.685318061375287e-05,0.0010751535036545084
[16],[0],5032000.000000395,1.987281399045949e-07,0.19914489967633922
[16],[1],5015400.0,1.993858914543207e-07,0.19848794313128643
[16],[3],3318000.0,3.0138637733574445e-07,0.13131215761646298
[16],[20],2502800.0,3.995525011986575e-07,0.09905005065777081
[16],[5],2287500.0,4.371584699453552e-07,0.09052940342002985
[16],[7],1676770.0,5.963847158525021e-07,0.06635933891698512
[16],[9],1183110.0,8.452299448064846e-07,0.0468224010842717
[16],[14],940528.83,1.0632316289549572e-06,0.03722208257015898
[16],[12],739155.8079,1.352894733846547e-06,0.029252605168803143
[16],[11],693110.0,1.4427724315043787e-06,0.027430310297030334
[16],[17],552950.0,1.8084817795460711e-06,0.02188338081796962
[16],[10],471500.0,2.1208907741251327e-06,0.018659940420784296
[16],[8],292500.0,3.418803418803419e-06,0.01157589092911857
[16],[13],197696.58,5.058256445306237e-06,0.007823979648341074
[16],[6],169080.0,5.914360066240833e-06,0.006691458592462797
[16],[2],69569.0,1.4374218401874399e-05,0.002753241559137948
[16],[4],55607.0,1.7983347420288814e-05,0.0022006856987880218
[16],[18],38988.6,2.56485229015661e-05,0.0015430009609539567
[16],[15],31767.700299999997,3.1478514042768156e-05,0.0012572288333050506
[17],[1],5713400.0,1.7502712920502677e-07,0.24264787581482788
[17],[0],3903800.0000002016,2.5616066396842776e-07,0.1657942341873445
[17],[3],2793400.0,3.579866828953963e-07,0.11863558936905175
[17],[5],1386380.0,7.213029616699606e-07,0.0588795046858545
[17],[20],1337400.0,7.477194556602363e-07,0.05679932599060994
[17],[10],1279050.0,7.818302646495446e-07,0.05432120375975
[17],[8],1236250.0,8.088978766430738e-07,0.05250348942417492
[17],[12],1123404.7949,8.901510876041926e-07,0.0477109579519511
[17],[6],1085130.0,9.215485702173933e-07,0.04608542890099489
[17],[4],789090.0,1.2672825659937396e-06,0.03351262161352654
[17],[7],684340.0,1.461261945816407e-06,0.029063893187089882
[17],[15],627501.172,1.593622521552836e-06,0.026649950372302826
[17],[14],580312.329,1.7232099854283812e-06,0.024645842045192976
[17],[18],467020.0,2.141235921373817e-06,0.019834321238324102
[17],[9],243117.0,4.113245885725802e-06,0.010325169535560877
