initial_state,final_state,sum_A_if,lifetime,branching_ratio
[16],[15],26.43,0.037835792659856225,0.7703879543153821
[16],[14],7.444000000000001,0.13433637829124126,0.21697949042465778
[16],[13],0.43338999999999994,2.3073905720021233,0.012632555259960022
[17],[16],27.101999999999997,0.03689764593018966,0.7541614955226704
[17],[15],8.3072,0.12037750385208013,0.23116265868223485
[17],[14],0.5274,1.896094046264695,0.014675845795094695
[18],[17],27.679,0.036128472849452656,0.7378453710259407
[18],[16],9.2006,0.10868856378931809,0.24526247771455872
[18],[15],0.63368,1.5780835753061482,0.016892151259500637
[19],[18],28.163,0.03550758086851543,0.7214228755322041
[19],[17],10.1229,0.09878592103053473,0.2593080150099403
[19],[16],0.75223,1.3293806415590976,0.019269109457855694
[20],[19],28.558,0.035016457735135516,0.7049163211158205
[20],[18],11.0715,0.09032199792259404,0.2732852808051616
[20],[17],0.88311,1.1323617669373012,0.021798398079017865
[21],[20],28.868000000000002,0.03464043231259526,0.6883489758579505
[21],[19],12.0429,0.08303647792475234,0.2871594111597517
[21],[18],1.02713,0.9735865956597508,0.024491612982297933
[22],[21],29.095,0.03437016669530847,0.6709131313345602
[22],[20],13.034099999999999,0.07672182966219379,0.3005584755156484
[22],[19],1.18527,0.843689623461321,0.027331610488981414
[22],[18],0.0519,19.267822736030826,0.0011967826608098875
[23],[22],29.244,0.03419504855696895,0.6540764334073631
[23],[21],14.0433,0.0712083342234375,0.31409491099950837
[23],[20],1.35785,0.7364583716905402,0.030369911267343317
[23],[19],0.065221,15.33248493583355,0.0014587443257851741
[24],[23],29.314999999999998,0.034112229234180454,0.6371388507797338
[24],[22],15.0698,0.06635788132556504,0.3275304469889283
[24],[21],1.54457,0.6474293816401976,0.03357003427422321
[24],[20],0.081009,12.344307422632054,0.0017606679571146326
[25],[24],29.308,0.03412037668895865,0.6200375102807162
[25],[23],16.116500000000002,0.06204821146030465,0.34095927850549895
[25],[22],1.7436600000000002,0.5735063028342681,0.036888719980076215
[25],[21],0.099948,10.005202705406813,0.0021144912337087833
[26],[25],29.226,0.03421610894409088,0.6027650842807937
[26],[24],17.1848,0.05819095945253946,0.35442405462083704
[26],[23],1.9524399999999997,0.512179631640409,0.040267661026250345
[26],[22],0.123311,8.109576599005766,0.0025432000721189677
[27],[26],29.073,0.03439617514532384,0.5853621411050344
[27],[25],18.2706,0.054732740030431395,0.3678642567080673
[27],[24],2.1712100000000003,0.4605726760654197,0.04371561704635441
[27],[23],0.15188000000000001,6.584145377929944,0.003057985140543894
[28],[27],28.852,0.034659642312491336,0.5678543986052493
[28],[26],19.369500000000002,0.051627558790882565,0.38122333889450916
[28],[25],2.4022,0.41628507201731746,0.04727921240570949
[28],[24],0.185099,5.40251433016926,0.0036430500945318542
[29],[28],28.565,0.03500787677227376,0.5502253458353624
[29],[27],20.4816,0.04882431060073432,0.3945211077634013
[29],[26],2.646,0.3779289493575208,0.050967837041147164
[29],[25],0.222493,4.49452342320882,0.004285709360089175
[30],[29],28.214000000000002,0.03544339689515843,0.5324728413184129
[30],[28],21.607,0.04628129772758828,0.4077812675397656
[30],[27],2.9013,0.34467307758590976,0.05475520856727551
[30],[26],0.26444,3.781576160943881,0.0049906825745460095
[31],[30],27.793,0.03598028280502285,0.5144205443940136
[31],[29],22.759,0.0439386616283668,0.4212462551672492
[31],[28],3.1635,0.316105579263474,0.058553210959250965
[31],[27],0.31228,3.2022543870885105,0.005779989479486294
[32],[31],27.3,0.03663003663003663,0.49596632225166537
[32],[30],23.951999999999998,0.041750167000668005,0.4351423205337688
[32],[29],3.4225,0.2921840759678598,0.0621774629269716
[32],[28],0.36956,2.7059205541725295,0.006713894287594339
[33],[32],26.738,0.037399955120053854,0.4771203330741749
[33],[31],25.191000000000003,0.03969671708149736,0.4495152333933556
[33],[30],3.6701,0.27247213972371326,0.06549028851879457
[33],[29],0.44127000000000005,2.2661862351848074,0.007874145013674963
[34],[32],26.47,0.037778617302606725,0.4642213699318189
[34],[33],26.112,0.03829656862745098,0.457942894282571
[34],[31],3.9106,0.2557152355137319,0.06858270076521991
[34],[30],0.52761,1.8953393605124997,0.009253035020390139
