initial_state,final_state,sum_A_if,lifetime,branching_ratio
[1],[0],16.041900000000002,0.06233675562121693,1.0
[2],[1],62.164,0.016086480921433628,0.9935606516481801
[2],[0],0.40288999999999997,2.482067065452109,0.006439348351819947
[3],[2],45.144000000000005,0.022151337940811623,0.9498213088699222
[3],[1],2.38494,0.4192977601113655,0.05017869113007779
[4],[3],58.248000000000005,0.017167971432495537,0.9611881188118812
[4],[2],2.3520000000000003,0.4251700680272108,0.03881188118811881
[5],[4],70.417,0.014201116207733927,0.9479621714401104
[5],[3],3.8655,0.2586987453110852,0.05203782855988961
[6],[5],163.346,0.0061219742142446095,0.9661950620219554
[6],[4],5.7151,0.17497506605308744,0.03380493797804462
[7],[6],92.03800000000001,0.010865077468002346,0.8520731708276728
[7],[5],15.768199999999998,0.06341877956900598,0.14597948860519466
[7],[4],0.210345,4.754094463856997,0.0019473405671325628
[8],[7],101.536,0.009848723605420738,0.9020486212166925
[8],[6],10.3545,0.09657636776280844,0.09198966325626617
[8],[5],0.67106,1.4901797156737102,0.00596171552704138
[9],[8],110.19200000000001,0.009075068970524175,0.8900679061263976
[9],[7],13.108,0.07628928898382667,0.10587892145985935
[9],[6],0.50179,1.9928655413619245,0.004053172413742967
[10],[9],118.02599999999998,0.008472709403012898,0.8751273381977224
[10],[8],16.1267,0.06200896649655541,0.11957463647766772
[10],[7],0.71453,1.3995213636936168,0.0052980253246099895
[11],[10],125.06299999999999,0.007995970031104324,0.8599263971268447
[11],[9],19.3926,0.051566061281107224,0.13334246458922344
[11],[8],0.9789399999999999,1.0215130651521034,0.006731138283931726
[12],[11],131.328,0.007614522417153996,0.8444773503905825
[12],[10],22.886,0.04369483527047103,0.1471636561969943
[12],[9],1.2999399999999999,0.7692662738280229,0.00835899341242335
[13],[12],136.84300000000002,0.00730764452693963,0.8287759930104295
[13],[11],26.589,0.0376095377787807,0.16103362888970796
[13],[10],1.68258,0.5943253812597321,0.01019037809986253
[14],[13],141.637,0.007060302039721259,0.8128434743883459
[14],[12],30.48,0.03280839895013123,0.17492229501723974
[14],[11],2.1318,0.4690871563936579,0.012234230594414424
[15],[14],145.73000000000002,0.006862005077883757,0.796667477565881
[15],[13],34.542,0.02895026344739737,0.1888320044608568
[15],[12],2.6525,0.37700282752120645,0.01450051797326219
[16],[14],38.754,0.025803787996077826,0.9184022341578755
[16],[13],3.2484,0.3078438615933998,0.07698141656186311
[16],[12],0.194797,5.133549284639908,0.004616349280261436
[17],[16],151.91699999999997,0.006582541782683967,0.9732214046824457
[17],[14],3.9237,0.2548614827841068,0.025136283796760816
[17],[13],0.25636,3.9007645498517713,0.0016423115207935372
[18],[17],154.061,0.0064909354087017476,0.7629061454746505
[18],[16],47.547,0.02103182114539298,0.23545153217805417
[18],[14],0.33165,3.015226895823911,0.001642322347295343
[19],[18],155.606,0.006426487410511163,0.7297891150241183
[19],[17],52.086999999999996,0.019198648415151575,0.24428701743031275
[19],[16],5.5275,0.18091361374943465,0.025923867545569024
[20],[19],156.577,0.00638663405225544,0.7108575699791351
[20],[18],56.694,0.017638550816664902,0.2573900322039449
[20],[17],6.4633,0.154719725217768,0.029343299028887663
[20],[16],0.53064,1.8845168098899443,0.0024090987880322668
[21],[20],156.998,0.006369507891820278,0.6931593178112823
[21],[19],61.348,0.01630044989241703,0.27085655759364163
[21],[18],7.4919,0.13347748902147652,0.033077365909822715
[21],[17],0.6583699999999999,1.5189027446572598,0.0029067586852534037
[22],[21],156.897,0.006373608163317336,0.6752731712970963
[22],[20],66.025,0.015145778114350623,0.2841667535701179
