initial_state,final_state,sum_A_if,lifetime,branching_ratio
[1],[0],0.52154,1.917398473750815,1.0
[2],[1],1.02174,0.9787225712999392,0.990838809143134
[2],[0],0.009446900000000001,105.85483068519831,0.009161190856866007
[3],[2],1.5012599999999998,0.6661071366718624,0.9819325612228013
[3],[1],0.027622999999999998,36.20171596133657,0.01806743877719878
[4],[3],1.9607299999999999,0.5100141273913288,0.9732698627009103
[4],[2],0.05385,18.570102135561743,0.026730137299089636
[5],[4],2.4008000000000003,0.4165278240586471,0.9648416338327941
[5],[3],0.087484,11.430661606693794,0.035158366167205996
[6],[5],2.822,0.3543586109142452,0.9551229944236319
[6],[4],0.127917,7.817569205031387,0.043294283514418046
[6],[3],0.0046762999999999996,213.84427859632618,0.0015827220619501166
[7],[6],3.225,0.31007751937984496,0.9464396451916625
[7],[5],0.174574,5.728229862407918,0.051232171975097454
[7],[4],0.0079333,126.05094979390668,0.002328182833240005
[8],[7],3.6104000000000003,0.27697762020828715,0.937859946680906
[8],[6],0.22691,4.407033625666564,0.058943552099868256
[8],[5],0.0123053,81.2657960391051,0.003196501219225723
[9],[8],3.9786,0.25134469411350724,0.9293808818041304
[9],[7],0.28442,3.515927149989452,0.06643907666081807
[9],[6],0.017894399999999998,55.88340486409157,0.004180041535051483
[10],[9],4.330299999999999,0.23093088238690163,0.9210067075695764
[10],[8],0.34662000000000004,2.8850037505048753,0.07372222362833214
[10],[7],0.024783,40.3502400839285,0.0052710688020914985
[11],[10],4.6658,0.214325517596125,0.912738926893051
[11],[9],0.41303,2.4211316369271,0.08079826803005634
[11],[8],0.033037,30.269092229924027,0.006462805076892649
[12],[11],4.9859,0.2005655949778375,0.9045786458552557
[12],[10],0.48324,2.069365118781558,0.08767295469686391
[12],[9],0.042707999999999996,23.414816896131875,0.007748399447880274
[13],[12],5.291,0.189000189000189,0.8965254428701828
[13],[11],0.55684,1.7958479994253287,0.09435290637078672
[13],[10],0.053833000000000006,18.57596641465272,0.009121650759030533
[14],[13],5.5814,0.1791665173612355,0.8876427969148377
[14],[12],0.63346,1.578631642092634,0.100742861313232
[14],[11],0.06643199999999999,15.052986512524086,0.010565070821773477
[14],[10],0.0065977,151.56797065644088,0.001049270950156775
[15],[14],5.8576999999999995,0.1707154685286034,0.879584588972856
[15],[13],0.71272,1.403075541587159,0.10702110525508884
[15],[12],0.08052000000000001,12.41927471435668,0.012090778138876074
[15],[11],0.008681000000000001,115.1941020619744,0.0013035276331791255
[16],[15],6.1203,0.1633906834632289,0.8716070158760848
[16],[14],0.7942899999999999,1.2589860126653993,0.11311679764720933
[16],[13],0.09609999999999999,10.405827263267431,0.013685837985996067
[16],[12],0.0111672,89.54796188838742,0.0015903484907098366
[17],[16],6.3696,0.15699572971615172,0.8637107877119404
[17],[15],0.87784,1.1391597557641484,0.11903414309926051
[17],[14],0.11316200000000001,8.836888708223608,0.015344643330673608
[17],[13],0.014088799999999999,70.97836579410597,0.0019104258581254686
[18],[17],6.6061,0.1513752440925811,0.8558935587185076
[18],[16],0.9631000000000001,1.0383137784238397,0.12478029191229238
[18],[15],0.131689,7.59364867225053,0.017061771219642686
[18],[14],0.0174773,57.217075864120886,0.0022643781495573748
[19],[18],6.830299999999999,0.14640645359647456,0.8481609276302402
[19],[17],1.04975,0.9526077637532746,0.1303540011097382
[19],[16],0.15166,6.593696426216537,0.018832567571615045
[19],[15],0.0213608,46.81472604022321,0.0026525036884066638
[20],[19],7.0424,0.1419970464614336,0.8405061321118958
[20],[18],1.13755,0.8790822381433783,0.1357658966522616
[20],[17],0.17304799999999998,5.778743470019879,0.020653172945260045
[20],[16],0.025763,38.81535535457827,0.003074798290582582
[21],[20],7.2429,0.13806624418395946,0.8329316009159499
[21],[19],1.2262499999999998,0.8154943934760449,0.14101842847798304
[21],[18],0.19581400000000002,5.106887148007803,0.02251855865768626
[21],[17],0.030708,32.56480395988016,0.0035314119483807575
[22],[21],7.4321,0.13455147266586834,0.8254353274236423
[22],[20],1.31562,0.7600979006095985,0.1461174130414139
[22],[19],0.21992,4.547108039287013,0.02442509347385092
[22],[18],0.036215,27.61286759629988,0.00402216606109272
[23],[22],7.6105,0.131397411470994,0.8180206383473844
[23],[21],1.40543,0.7115260098332895,0.15106376003581423
[23],[20],0.24531999999999998,4.076308495026904,0.02636841508434141
[23],[19],0.042304999999999995,23.63786786431864,0.0045471865324599025
[24],[23],7.7783,0.12856279649794944,0.810683939467654
[24],[22],1.49549,0.6686771559823201,0.1558656421884579
[24],[21],0.27196,3.677011325194882,0.028344703107057223
[24],[20],0.048988,20.41316240712011,0.005105715236830855
[25],[24],7.9359,0.1260096523393692,0.8025909207355931
[25],[23],1.58561,0.630672107264712,0.1603594034485772
[25],[22],0.29981,3.335445782328808,0.030321045369238294
[25],[21],0.056279,17.768617068533555,0.005691731804594116
[25],[20],0.0102527,97.53528338876589,0.0010368986419972298
[26],[25],8.0836,0.12370725914196644,0.7952877205385946
[26],[24],1.6756000000000002,0.5968011458582,0.1648503271481109
[26],[23],0.32879,3.04145503208735,0.03234730189963439
[26],[22],0.06418700000000001,15.57947871064234,0.006314900900367507
[26],[21],0.0121947,82.00283729817052,0.0011997495132925922
[27],[26],8.2218,0.12162786737697341,0.7880519447557357
[27],[25],1.76531,0.5664727441639146,0.1692033348654489
[27],[24],0.35886,2.7866020174998605,0.03439639992398785
[27],[23],0.072721,13.751186039795934,0.006970240759271918
[27],[22],0.0143776,69.55263743601157,0.0013780796955557258
[28],[27],8.3507,0.11975044008286731,0.7808824067512632
