"['v1', 'v2', 'v3', 'v4', 'v5', 'v6']",lifetime_i
"[0, 0, 0, 7, 0, 5]",2.584545454302579
"[0, 0, 0, 7, 0, 6]",5.904106804282246
"[0, 0, 0, 7, 1, 0]",0.9531627311910628
"[0, 0, 0, 7, 1, 1]",1.3273884128491102
"[0, 0, 0, 7, 1, 2]",2.2423989800577013
"[0, 0, 0, 7, 1, 3]",1.6658145550879495
"[0, 0, 0, 7, 1, 4]",4.506603399400755
"[0, 0, 0, 7, 2, 0]",1.3360249502997315
"[0, 0, 0, 7, 2, 1]",1.8731611630716225
"[0, 0, 0, 7, 2, 2]",5.701180397433217
"[0, 0, 0, 7, 3, 0]",8.348053220736462
"[0, 0, 0, 7, 3, 1]",24.999440347870582
"[0, 0, 0, 8, 0, 0]",0.32948650149042996
"[0, 0, 0, 8, 0, 1]",1.5836152020175487
"[0, 0, 0, 8, 0, 2]",1.504362019078195
"[0, 0, 0, 8, 0, 3]",1.4709629600364136
"[0, 0, 0, 8, 0, 4]",2.1980665425404924
"[0, 0, 0, 8, 0, 5]",8.964469759996977
"[0, 0, 0, 8, 1, 0]",1.705909555004725
"[0, 0, 0, 8, 1, 1]",1.756009533796736
"[0, 0, 0, 8, 1, 2]",2.3804139216753097
"[0, 0, 0, 8, 1, 3]",4.193798187674701
"[0, 0, 0, 8, 2, 0]",1.9723207487717758
"[0, 0, 0, 8, 2, 2]",16.94401136434592
"[0, 0, 0, 9, 0, 0]",1.2359585941778934
"[0, 0, 0, 9, 0, 1]",2.2934133549178
"[0, 0, 0, 9, 0, 2]",1.8662667558470851
"[0, 0, 0, 9, 0, 3]",1.7460183113361798
"[0, 0, 0, 9, 0, 4]",4.553327172733866
"[0, 0, 0, 9, 1, 0]",2.2005748596583374
"[0, 0, 0, 9, 1, 1]",1.4847780437959752
"[0, 0, 0, 9, 1, 3]",27.496566361823163
"[0, 0, 0, 9, 2, 0]",5.383675559945424
"[0, 0, 0, 9, 2, 1]",23.847042986369157
"[0, 0, 0, 10, 0, 0]",2.91524674301533
"[0, 0, 0, 10, 0, 1]",2.568139997049348
"[0, 0, 0, 10, 0, 2]",2.7447104085999054
"[0, 0, 0, 10, 0, 3]",4.395371916525672
"[0, 0, 0, 10, 0, 4]",21.954174567080656
"[0, 0, 0, 10, 1, 0]",3.245703153812082
"[0, 0, 0, 10, 1, 1]",4.2751241580547354
"[0, 0, 0, 10, 1, 2]",15.88358709515467
"[0, 0, 0, 10, 2, 0]",24.20072355252024
"[0, 0, 0, 11, 0, 0]",3.5537864664758243
"[0, 0, 0, 11, 0, 1]",1.5807077242550163
"[0, 0, 0, 11, 0, 2]",3.1796409736243154
"[0, 0, 0, 11, 1, 0]",4.263257522112161
"[0, 0, 0, 11, 1, 1]",7.933417104305814
"[0, 0, 0, 12, 0, 0]",2.345697271950668
"[0, 0, 0, 12, 0, 1]",5.385080426254221
"[0, 0, 0, 12, 0, 2]",5.679912866581455
"[0, 0, 0, 12, 1, 0]",5.993571562046957
"[0, 0, 0, 13, 0, 0]",5.161814371033174
"[0, 0, 0, 13, 0, 1]",4.780802154671701
"[0, 0, 0, 14, 0, 0]",6.080955131220009
"[0, 0, 1, 0, 0, 0]",0.2892576587581348
"[0, 0, 1, 0, 0, 1]",0.031861095028415554
"[0, 0, 1, 0, 0, 2]",0.041864431213682676
"[0, 0, 1, 0, 0, 4]",0.0217617402087319
"[0, 0, 1, 0, 0, 6]",0.9533839943477349
"[0, 0, 1, 0, 0, 10]",12.657762230918337
"[0, 0, 1, 0, 1, 0]",0.020119146296120372
"[0, 0, 1, 0, 1, 1]",0.014422131867007804
"[0, 0, 1, 0, 1, 2]",0.014162586146439648
"[0, 0, 1, 0, 1, 4]",0.26485545901338753
"[0, 0, 1, 0, 1, 6]",2.389870771515753
"[0, 0, 1, 0, 2, 0]",0.009761503257576687
"[0, 0, 1, 0, 2, 1]",0.008544758411607688
"[0, 0, 1, 0, 2, 2]",0.10267560995523775
"[0, 0, 1, 0, 2, 4]",0.6038372552807348
"[0, 0, 1, 0, 2, 6]",6.486996761277626
"[0, 0, 1, 0, 3, 0]",0.08105507562983186
"[0, 0, 1, 0, 3, 2]",0.6967315943041548
"[0, 0, 1, 0, 3, 4]",4.369583044663275
"[0, 0, 1, 0, 4, 0]",0.7807728168248429
"[0, 0, 1, 0, 4, 1]",0.7765760294689169
"[0, 0, 1, 0, 4, 2]",2.7122373131048025
"[0, 0, 1, 0, 5, 0]",3.172925594115782
"[0, 0, 1, 0, 5, 1]",3.5857545089077365
"[0, 0, 1, 0, 6, 0]",99.44560624464177
"[0, 0, 1, 1, 0, 0]",0.15529526928604773
"[0, 0, 1, 1, 0, 1]",0.039472294443369166
"[0, 0, 1, 1, 0, 2]",0.0295555258774219
"[0, 0, 1, 1, 0, 4]",0.09938973174182059
"[0, 0, 1, 1, 0, 6]",1.042153664401349
"[0, 0, 1, 1, 0, 10]",6.387936223869653
"[0, 0, 1, 1, 1, 0]",0.016392287345285618
"[0, 0, 1, 1, 1, 1]",0.013572138061567058
"[0, 0, 1, 1, 1, 2]",0.013842832347694366
"[0, 0, 1, 1, 1, 4]",0.59206783362207
"[0, 0, 1, 1, 1, 6]",3.6881765210540918
"[0, 0, 1, 1, 2, 1]",0.1447773431082663
"[0, 0, 1, 1, 2, 2]",0.2359984807152562
"[0, 0, 1, 1, 2, 4]",2.5038734483886342
"[0, 0, 1, 1, 2, 6]",13.095289048149901
"[0, 0, 1, 1, 3, 0]",0.21024471182016274
"[0, 0, 1, 1, 3, 1]",0.673063469658205
"[0, 0, 1, 1, 3, 2]",1.9987807302935343
"[0, 0, 1, 1, 3, 4]",5.579945467734352
"[0, 0, 1, 1, 4, 0]",1.0902214506394012
"[0, 0, 1, 1, 4, 1]",1.4454209153405655
"[0, 0, 1, 1, 4, 2]",4.91925874801751
"[0, 0, 1, 1, 5, 0]",3.960262641510265
"[0, 0, 1, 1, 5, 1]",18.44542416682528
"[0, 0, 1, 2, 0, 0]",0.0781764215350153
"[0, 0, 1, 2, 0, 1]",0.037495750786536136
"[0, 0, 1, 2, 0, 2]",0.011874054890899717
"[0, 0, 1, 2, 0, 4]",0.11220403770923772
"[0, 0, 1, 2, 0, 6]",1.7852677885920196
"[0, 0, 1, 2, 1, 0]",0.016191187253623274
"[0, 0, 1, 2, 1, 1]",0.01218243861443959
"[0, 0, 1, 2, 1, 2]",0.05220440795235163
"[0, 0, 1, 2, 1, 4]",1.0128428315149096
"[0, 0, 1, 2, 2, 0]",0.03271460469880554
"[0, 0, 1, 2, 2, 1]",1.1615534976682664
"[0, 0, 1, 2, 2, 4]",4.967733739872643
"[0, 0, 1, 2, 3, 0]",0.6646470959962415
"[0, 0, 1, 2, 3, 1]",0.9264914831370398
"[0, 0, 1, 2, 3, 2]",1.7255108831457406
"[0, 0, 1, 2, 4, 0]",1.6709480538664319
"[0, 0, 1, 2, 4, 1]",4.397342614034762
"[0, 0, 1, 2, 4, 2]",137.47509133055672
"[0, 0, 1, 2, 5, 0]",14.502319185378221
"[0, 0, 1, 3, 0, 0]",0.04846994979432519
"[0, 0, 1, 3, 0, 2]",0.011442075616094314
"[0, 0, 1, 3, 1, 0]",0.014142625843031989
"[0, 0, 1, 3, 1, 4]",2.634197353021697
"[0, 0, 1, 3, 1, 6]",7.6135841326568325
"[0, 0, 1, 3, 2, 0]",0.19045526871098076
"[0, 0, 1, 3, 2, 1]",0.5683056278394727
"[0, 0, 1, 3, 2, 4]",4.4138465149489186
"[0, 0, 1, 3, 3, 0]",0.8884038022739067
"[0, 0, 1, 3, 3, 1]",1.3388536710363956
"[0, 0, 1, 3, 3, 2]",4.509205452011393
"[0, 0, 1, 3, 4, 0]",3.8261536864656915
"[0, 0, 1, 3, 4, 1]",13.210686222561904
"[0, 0, 1, 4, 0, 0]",0.04105591328102897
"[0, 0, 1, 4, 0, 2]",0.03817328038502202
"[0, 0, 1, 4, 1, 0]",0.026918107093365666
"[0, 0, 1, 4, 1, 1]",0.26207876418300413
"[0, 0, 1, 4, 1, 2]",0.4406582464550401
"[0, 0, 1, 4, 2, 0]",0.3307625269123961
"[0, 0, 1, 4, 2, 1]",0.5609328267949688
"[0, 0, 1, 4, 3, 0]",1.380284213333664
"[0, 0, 1, 4, 3, 1]",3.602861069025756
"[0, 0, 1, 4, 3, 2]",8.331485818655368
"[0, 0, 1, 4, 4, 0]",5.914239122191541
"[0, 0, 1, 5, 0, 0]",0.032315951617130606
"[0, 0, 1, 5, 1, 0]",0.12491259658056263
"[0, 0, 1, 5, 1, 1]",0.7452862240187639
"[0, 0, 1, 5, 1, 4]",3.944069550379207
"[0, 0, 1, 5, 2, 0]",0.9946461499327971
"[0, 0, 1, 5, 2, 1]",2.8316269688963693
"[0, 0, 1, 5, 3, 0]",3.093408009645507
"[0, 0, 1, 6, 0, 0]",0.02936383321046121
"[0, 0, 1, 6, 0, 1]",0.15867595562923734
"[0, 0, 1, 6, 1, 0]",0.5765003670565195
"[0, 0, 1, 6, 1, 1]",0.8932888280035287
"[0, 0, 1, 6, 3, 0]",5.515627836010762
"[0, 0, 1, 7, 0, 0]",0.4355228438479377
"[0, 0, 1, 7, 0, 1]",0.6230856938073085
"[0, 0, 1, 7, 1, 0]",1.090318425023959
"[0, 0, 1, 7, 1, 1]",2.2897143357668286
"[0, 0, 1, 8, 0, 0]",1.158222408631172
"[0, 0, 1, 8, 0, 1]",1.1284594913213306
"[0, 0, 1, 8, 1, 0]",1.6772558681845098
"[0, 0, 1, 8, 1, 1]",2.9969976503793103
"[0, 0, 1, 9, 0, 0]",1.7367412998685416
"[0, 0, 1, 9, 0, 1]",1.7677748206956574
"[0, 0, 1, 9, 1, 0]",2.4131108553530165
"[0, 0, 1, 10, 1, 0]",10.392303109942281
"[0, 0, 2, 0, 0, 1]",0.02210865275278856
"[0, 0, 2, 0, 0, 3]",0.01143308085112916
"[0, 0, 2, 0, 1, 1]",0.01100253244099042
"[0, 0, 2, 0, 2, 3]",0.5682055253721028
"[0, 0, 2, 0, 3, 3]",7.008614296551975
"[0, 0, 2, 0, 4, 1]",6.5633008012009
"[0, 0, 2, 1, 0, 1]",0.0325296610324485
"[0, 0, 2, 1, 1, 1]",0.011265848113095583
"[0, 0, 2, 1, 2, 1]",0.20760834068794853
"[0, 0, 2, 1, 2, 3]",2.7671475743947176
"[0, 0, 2, 1, 3, 1]",0.8375642265300558
"[0, 0, 2, 1, 3, 3]",4.731827084228783
"[0, 0, 2, 1, 4, 1]",4.250823371697548
"[0, 0, 2, 2, 1, 1]",0.1852817408080438
"[0, 0, 2, 2, 1, 3]",0.49208242719861434
"[0, 0, 2, 2, 2, 1]",0.2997218104321202
"[0, 0, 2, 2, 2, 3]",5.20955359887629
"[0, 0, 2, 2, 3, 1]",4.538482706684644
"[0, 0, 2, 2, 4, 1]",26.983590067008617
"[0, 0, 2, 3, 1, 1]",0.20934930205101118
"[0, 0, 2, 3, 2, 1]",0.8537793993310933
"[0, 0, 2, 3, 2, 3]",4.010886618793687
"[0, 0, 2, 3, 3, 1]",3.6281266281632027
"[0, 0, 2, 4, 0, 1]",0.03337896867296071
"[0, 0, 2, 4, 2, 1]",1.1867944218976938
"[0, 0, 2, 4, 3, 1]",11.588645464899574
"[0, 0, 2, 5, 2, 1]",2.9790373612881487
"[0, 0, 3, 0, 0, 0]",0.02185031340990087
"[0, 0, 3, 0, 0, 1]",0.015428817340857234
"[0, 0, 3, 0, 0, 3]",0.023976287267296535
"[0, 0, 3, 0, 0, 5]",1.120675578337798
"[0, 0, 3, 0, 0, 9]",17.04239974430172
"[0, 0, 3, 0, 1, 0]",0.01171274225725767
"[0, 0, 3, 0, 1, 1]",0.010492512892805317
"[0, 0, 3, 0, 1, 3]",0.49281681124575455
"[0, 0, 3, 0, 1, 5]",2.1112388537309195
"[0, 0, 3, 0, 2, 0]",0.10562398077429282
"[0, 0, 3, 0, 2, 1]",0.4497014902547917
"[0, 0, 3, 0, 2, 3]",3.0260240781074987
"[0, 0, 3, 0, 2, 5]",2249.606478184417
"[0, 0, 3, 0, 3, 1]",2.3169904269070116
"[0, 0, 3, 0, 4, 0]",3.69814214898239
"[0, 0, 3, 0, 4, 1]",4.444563710316769
"[0, 0, 3, 0, 4, 2]",32.000123699918866
"[0, 0, 3, 0, 5, 0]",188.74607025566735
"[0, 0, 3, 1, 0, 0]",0.023915227224929617
"[0, 0, 3, 1, 0, 2]",0.012726506721477127
"[0, 0, 3, 1, 0, 3]",0.0561805505423613
"[0, 0, 3, 1, 1, 0]",0.01176995948885588
"[0, 0, 3, 1, 1, 1]",0.30116355075007695
"[0, 0, 3, 1, 1, 3]",0.5851305149612949
"[0, 0, 3, 1, 1, 5]",1.362904627111702
"[0, 0, 3, 1, 2, 0]",0.5569709057974995
"[0, 0, 3, 1, 2, 1]",0.7819851593128097
"[0, 0, 3, 1, 2, 3]",8.487870824190232
"[0, 0, 3, 1, 2, 5]",16.356313506367332
"[0, 0, 3, 1, 3, 0]",0.8119417665974847
"[0, 0, 3, 1, 3, 1]",1.7649082092161246
"[0, 0, 3, 1, 4, 0]",85.07254162847124
"[0, 0, 3, 1, 4, 1]",20.52327181302477
"[0, 0, 3, 2, 0, 1]",0.017102350218324687
"[0, 0, 3, 2, 0, 2]",0.0944027115737468
"[0, 0, 3, 2, 0, 5]",2.821847918091597
"[0, 0, 3, 2, 1, 1]",0.4749109042990544
"[0, 0, 3, 2, 1, 2]",1.9169047144805642
"[0, 0, 3, 2, 1, 3]",1.0527218708172352
"[0, 0, 3, 2, 1, 5]",6.7351344138598215
"[0, 0, 3, 2, 2, 0]",0.5659235051011259
"[0, 0, 3, 2, 2, 1]",1.3917662785439948
"[0, 0, 3, 2, 2, 3]",5.275839364838248
"[0, 0, 3, 2, 3, 0]",1.3131748097260123
"[0, 0, 3, 2, 3, 1]",3.9404299181161995
"[0, 0, 3, 2, 3, 2]",7.770616493027749
"[0, 0, 3, 2, 4, 0]",15.106568933537627
"[0, 0, 3, 3, 0, 1]",0.0198140790511115
"[0, 0, 3, 3, 0, 2]",0.017957781524016884
