v_state,lifetime_i
"[0, 8, 0, 4]",0.016205898728565996
"[0, 8, 0, 6]",0.011783404146259275
"[0, 8, 0, 8]",0.009514139055209645
"[0, 8, 0, 10]",0.008432973607181286
"[0, 8, 0, 12]",1.2785102130229797
"[0, 8, 2, 1]",0.04716810725379043
"[0, 8, 2, 3]",0.02039500934380913
"[0, 8, 2, 5]",0.01358520766741724
"[0, 8, 2, 7]",0.010486414616175554
"[0, 8, 2, 9]",0.010249791636173742
"[0, 8, 2, 11]",0.0721045489955082
"[0, 8, 2, 13]",653.532113144877
"[0, 8, 4, 0]",0.16582728342089625
"[0, 8, 4, 1]",0.04704286681693967
"[0, 8, 4, 2]",0.028140648207808865
"[0, 8, 4, 3]",0.020374017670347456
"[0, 8, 4, 4]",0.016197087540987393
"[0, 8, 4, 5]",0.013587607906406438
"[0, 8, 4, 6]",0.011782073158485283
"[0, 8, 4, 7]",0.010484795356300107
"[0, 8, 4, 8]",0.009511717235820847
"[0, 8, 4, 9]",0.010246368667568862
"[0, 8, 4, 10]",0.008435612684744163
"[0, 8, 4, 11]",0.07227098331719373
"[0, 8, 4, 12]",1.276095282409186
"[0, 8, 4, 13]",658.7644071914559
"[0, 8, 6, 0]",0.1598954510718394
"[0, 8, 6, 1]",0.04670389533340922
"[0, 8, 6, 2]",0.028000673077063387
"[0, 8, 6, 3]",0.020327955890398472
"[0, 8, 6, 4]",0.01616209749258165
"[0, 8, 6, 5]",0.013590544107794781
"[0, 8, 6, 6]",0.011769391271045638
"[0, 8, 6, 7]",0.010479011219587912
"[0, 8, 6, 8]",0.00950716332854892
"[0, 8, 6, 9]",0.010238961806887287
"[0, 8, 6, 10]",0.00844587635719374
"[0, 8, 6, 11]",0.07243020350222443
"[0, 8, 6, 12]",1.2731184587301234
"[0, 8, 6, 13]",668.5085269119937
"[0, 8, 8, 0]",0.15355548484087364
"[0, 8, 8, 1]",0.0462060587661736
"[0, 8, 8, 2]",0.027840937723915
"[0, 8, 8, 3]",0.020254142999349467
"[0, 8, 8, 4]",0.01612185269503946
"[0, 8, 8, 5]",0.01353749614292468
"[0, 8, 8, 6]",0.011755428055496436
"[0, 8, 8, 7]",0.010470291937425399
"[0, 8, 8, 8]",0.009501833803560357
"[0, 8, 8, 9]",0.010227994511851702
"[0, 8, 8, 10]",0.008457774756006616
"[0, 8, 8, 11]",0.07265793302707432
"[0, 8, 8, 12]",1.2696581326345437
"[0, 8, 8, 13]",682.6404374236072
"[0, 9, 1, 0]",0.14992924007375275
"[0, 9, 1, 1]",0.04639616902893084
"[0, 9, 1, 2]",0.028074956104649322
"[0, 9, 1, 3]",0.020465190640850495
"[0, 9, 1, 4]",0.01631167196718211
"[0, 9, 1, 5]",0.013841490856576818
"[0, 9, 1, 6]",0.01191135203879458
"[0, 9, 1, 7]",0.010613982920271768
"[0, 9, 1, 8]",0.0096358567335868
"[0, 9, 1, 9]",0.010362789802529557
"[0, 9, 1, 10]",1.0922152544776165
"[0, 9, 1, 11]",0.0730246408118349
"[0, 9, 1, 12]",285.1900252006631
"[0, 9, 1, 13]",608.4107645183543
"[0, 9, 3, 0]",0.1495842678289846
"[0, 9, 3, 1]",0.04629136176740214
"[0, 9, 3, 2]",0.028066126566581893
"[0, 9, 3, 3]",0.01900519020848907
"[0, 9, 3, 4]",0.016310784280420886
"[0, 9, 3, 5]",0.014677072551375257
"[0, 9, 3, 6]",0.011910869641506628
"[0, 9, 3, 7]",0.010612597554722599
"[0, 9, 3, 8]",0.00963487143107718
"[0, 9, 3, 9]",0.010359389523654549
"[0, 9, 3, 10]",1.0644669606369879
"[0, 9, 3, 11]",0.07304881977421239
"[0, 9, 3, 12]",265.6588844291403
"[0, 9, 3, 13]",610.4982760056165
"[0, 9, 5, 0]",0.14726948519098546
"[0, 9, 5, 1]",0.046099978047905964
"[0, 9, 5, 2]",0.027998430624190253
"[0, 9, 5, 3]",0.02042629463506452
"[0, 9, 5, 4]",0.016292600199624824
"[0, 9, 5, 5]",0.015112202950303699
"[0, 9, 5, 6]",0.011904872517069062
"[0, 9, 5, 7]",0.010609545732975928
"[0, 9, 5, 8]",0.00963361874078908
"[0, 9, 5, 9]",0.010354393490658937
"[0, 9, 5, 10]",1.1188137671398877
"[0, 9, 5, 11]",0.07640412280914476
"[0, 9, 5, 12]",295.26576921483235
"[0, 9, 5, 13]",615.3557511515696
"[0, 9, 7, 0]",0.1423473383835678
"[0, 9, 7, 1]",0.045693072930022116
"[0, 9, 7, 2]",0.027854118006527935
"[0, 9, 7, 3]",0.0203653026731509
"[0, 9, 7, 4]",0.01625501338953271
"[0, 9, 7, 5]",0.013672374653094465
"[0, 9, 7, 6]",0.011901361808815902
"[0, 9, 7, 7]",0.01060212756908336
"[0, 9, 7, 8]",0.009628850159298418
"[0, 9, 7, 9]",0.010344963769348186
"[0, 9, 7, 10]",1.1720897591999464
"[0, 9, 7, 11]",0.07306227282251439
"[0, 9, 7, 12]",314.8951170842401
"[0, 9, 7, 13]",623.1816697630823
"[0, 9, 9, 0]",0.13675044672285788
"[0, 9, 9, 1]",0.04516170144036536
"[0, 9, 9, 2]",0.027678505445678913
"[0, 9, 9, 3]",0.020283255006755735
"[0, 9, 9, 4]",0.016211035231171757
"[0, 9, 9, 5]",0.013640404302413114
"[0, 9, 9, 6]",0.01187429333385432
"[0, 9, 9, 7]",0.010592275211649356
"[0, 9, 9, 8]",0.009623333050011692
"[0, 9, 9, 9]",0.010332993985451587
"[0, 9, 9, 10]",1.2515812893078693
"[0, 9, 9, 11]",0.07304155389152539
"[0, 9, 9, 12]",349.9244697941386
"[0, 9, 9, 13]",633.8669016461494
"[0, 10, 0, 0]",0.13686154227836825
"[0, 10, 0, 2]",0.02800658450155148
"[0, 10, 0, 4]",0.016427334742380357
"[0, 10, 0, 6]",0.012042784518031178
"[0, 10, 0, 8]",0.009760540119783617
"[0, 10, 0, 10]",0.9679153704655499
"[0, 10, 0, 12]",288.1170314391842
"[0, 10, 2, 0]",0.1363840810791732
"[0, 10, 2, 1]",0.0455560341384814
"[0, 10, 2, 2]",0.027988858438823826
"[0, 10, 2, 3]",0.02046085668399951
"[0, 10, 2, 4]",0.01642062624664517
"[0, 10, 2, 5]",0.013919766336845963
"[0, 10, 2, 6]",0.012041767158726195
"[0, 10, 2, 7]",0.010741132046548007
"[0, 10, 2, 8]",0.009761497599064735
"[0, 10, 2, 9]",0.010474092514018828
"[0, 10, 2, 10]",1.0305186747476571
"[0, 10, 2, 11]",0.07388844278549012
"[0, 10, 2, 12]",314.7280405709484
"[0, 10, 2, 13]",910.3037466569857
"[0, 10, 4, 0]",0.1360756153658353
"[0, 10, 4, 1]",0.04545539252760419
"[0, 10, 4, 2]",0.027980133016165788
"[0, 10, 4, 3]",0.02048469503201698
"[0, 10, 4, 4]",0.016419022156019016
"[0, 10, 4, 5]",0.013838519257189305
"[0, 10, 4, 6]",0.012039621276520604
"[0, 10, 4, 7]",0.010740055605505536
"[0, 10, 4, 8]",0.009760522711491635
"[0, 10, 4, 9]",0.0104776343624712
"[0, 10, 4, 10]",0.9856954183998488
"[0, 10, 4, 11]",0.07393391136855407
"[0, 10, 4, 12]",304.57976146046497
"[0, 10, 4, 13]",910.6316247952885
"[0, 10, 6, 0]",0.13265767528374198
"[0, 10, 6, 1]",0.045174836148824275
"[0, 10, 6, 2]",0.02786217055778892
"[0, 10, 6, 3]",0.020471332292056305
"[0, 10, 6, 4]",0.01638790344779829
"[0, 10, 6, 5]",0.01382594222381711
"[0, 10, 6, 6]",0.012029545041726101
"[0, 10, 6, 7]",0.01073437017668863
"[0, 10, 6, 8]",0.009757204006107913
"[0, 10, 6, 9]",0.010465282984163611
"[0, 10, 6, 10]",0.9596759174662763
"[0, 10, 6, 11]",0.07392926114399469
"[0, 10, 6, 12]",331.30276732505826
"[0, 10, 6, 13]",911.8139375931503
"[0, 10, 8, 0]",0.12832444758307268
"[0, 10, 8, 1]",0.04472298457163406
"[0, 10, 8, 2]",0.027706179612664417
"[0, 10, 8, 3]",0.02039943199342755
"[0, 10, 8, 4]",0.0162814466385759
"[0, 10, 8, 5]",0.01387753633717964
"[0, 10, 8, 6]",0.012014094966477415
"[0, 10, 8, 7]",0.01072568197025082
"[0, 10, 8, 8]",0.0097522938033972
"[0, 10, 8, 9]",0.010452593668073348
"[0, 10, 8, 10]",0.4473914202906958
"[0, 10, 8, 11]",0.07391296207286846
"[0, 10, 8, 12]",360.788129729328
"[0, 10, 8, 13]",926.299455708568
"[0, 10, 10, 0]",0.12331664340271156
"[0, 10, 10, 1]",0.04416348184364563
"[0, 10, 10, 2]",0.027515646484710544
"[0, 10, 10, 3]",0.020309004638515128
"[0, 10, 10, 4]",0.016297357200692694
"[0, 10, 10, 5]",0.013751632944833583
"[0, 10, 10, 6]",0.011994488524830389
"[0, 10, 10, 7]",0.010714622168810575
"[0, 10, 10, 8]",0.00974606821833816
"[0, 10, 10, 9]",0.010438658364481261
"[0, 10, 10, 10]",1.1499733301408608
"[0, 10, 10, 11]",0.13312284905321686
"[0, 10, 10, 12]",405.88703791920466
"[0, 10, 10, 13]",1647.3247875736342
"[0, 11, 1, 0]",0.12548761013318874
"[0, 11, 1, 1]",0.0448851318678021
"[0, 11, 1, 2]",0.02791576646477375
"[0, 11, 1, 3]",0.020582945018989312
"[0, 11, 1, 4]",0.016532042108305743
"[0, 11, 1, 5]",0.013991122668198939
"[0, 11, 1, 6]",0.012331063280832867
"[0, 11, 1, 7]",0.010871301060938079
"[0, 11, 1, 8]",0.009888600690967298
"[0, 11, 1, 9]",0.010587943638274028
"[0, 11, 1, 10]",1.2067495724430137
"[0, 11, 1, 11]",1.1675097084925257
"[0, 11, 1, 12]",360.103256648365
"[0, 11, 1, 13]",177671.0562389218
"[0, 11, 3, 0]",0.12544407287140436
"[0, 11, 3, 1]",0.04477737667057737
"[0, 11, 3, 2]",0.02791451023358017
"[0, 11, 3, 3]",0.020585352403354424
"[0, 11, 3, 4]",0.01653212241949782
"[0, 11, 3, 5]",0.013961310414130873
"[0, 11, 3, 6]",0.012180968069488145
"[0, 11, 3, 7]",0.010869433397564505
"[0, 11, 3, 8]",0.009890601319375046
"[0, 11, 3, 9]",0.010565081322084686
"[0, 11, 3, 10]",1.1658833298473978
"[0, 11, 3, 11]",1.187941750963882
"[0, 11, 3, 13]",144182.05706006606
"[0, 11, 5, 0]",0.12446665566270973
"[0, 11, 5, 1]",0.04463450314253054
"[0, 11, 5, 2]",0.027873538274907243
"[0, 11, 5, 3]",0.020566432174942237
"[0, 11, 5, 4]",0.016518782866388085
"[0, 11, 5, 5]",0.014001889471759128
"[0, 11, 5, 6]",0.012175698416250096
"[0, 11, 5, 7]",0.010866890696468862
"[0, 11, 5, 8]",0.009887894013137602
"[0, 11, 5, 9]",0.01057799829313033
"[0, 11, 5, 10]",1.2192821448875526
"[0, 11, 5, 11]",1.1765016031540978
"[0, 11, 5, 12]",365.0860314021487
"[0, 11, 5, 13]",181046.20531439153
"[0, 11, 7, 0]",0.12080494968297974
"[0, 11, 7, 1]",0.04427554839155543
"[0, 11, 7, 2]",0.02772556058578217
"[0, 11, 7, 3]",0.020511206274283204
"[0, 11, 7, 4]",0.016480231137816232
"[0, 11, 7, 5]",0.014085019781653696
"[0, 11, 7, 6]",0.01216940271236159
"[0, 11, 7, 7]",0.010859866922646885
"[0, 11, 7, 8]",0.009883286114746538
"[0, 11, 7, 9]",0.010567091595051488
"[0, 11, 7, 10]",1.2086963569857303
"[0, 11, 7, 11]",1.1814449061401964
"[0, 11, 7, 12]",364.2428902030864
"[0, 11, 7, 13]",240883.80735144555
"[0, 11, 9, 0]",0.1168523876674139
"[0, 11, 9, 1]",0.04379146624948261
"[0, 11, 9, 2]",0.027556809908723674
"[0, 11, 9, 3]",0.020430808990549287
"[0, 11, 9, 4]",0.01643749825599402
"[0, 11, 9, 5]",0.013907686703139396
"[0, 11, 9, 6]",0.01215393302512081
"[0, 11, 9, 7]",0.010849977870288277
"[0, 11, 9, 8]",0.009876466151578032
"[0, 11, 9, 9]",0.010559738729578409
"[0, 11, 9, 10]",1.2083026722617394
"[0, 11, 9, 11]",1.1865820928972484
"[0, 11, 9, 12]",368.06360266156133
"[0, 11, 9, 13]",403771.6187194869
"[0, 11, 11, 0]",0.11233313866627782
"[0, 11, 11, 1]",0.04320855681041043
"[0, 11, 11, 2]",0.02735139581820898
"[0, 11, 11, 3]",0.020332104183902237
"[0, 11, 11, 4]",0.016382814319916065
"[0, 11, 11, 5]",0.014080085708574512
"[0, 11, 11, 6]",0.012125400659480923
"[0, 11, 11, 7]",0.010837929966694864
"[0, 11, 11, 8]",0.009872888410906529
"[0, 11, 11, 9]",0.010544519434491128
"[0, 11, 11, 10]",1.207164419556712
"[0, 11, 11, 11]",1.1865544441994338
"[0, 11, 11, 12]",379.89524533188074
"[0, 11, 11, 13]",4710367.006559202
"[0, 12, 0, 8]",0.010015265820746638
"[0, 12, 0, 12]",398.8964468478581
"[0, 12, 2, 0]",0.11669760208050575
"[0, 12, 2, 1]",0.04412913949067599
"[0, 12, 2, 2]",0.027859623775097386
"[0, 12, 2, 3]",0.020663557537616187
"[0, 12, 2, 4]",0.016645329727730272
"[0, 12, 2, 5]",0.014086021084248576
"[0, 12, 2, 6]",0.012392507930889408
"[0, 12, 2, 7]",0.011005452657440207
"[0, 12, 2, 8]",0.010016135342710359
"[0, 12, 2, 9]",0.010694726984598165
"[0, 12, 2, 10]",1.1913554357493759
"[0, 12, 2, 11]",0.8114991176174016
"[0, 12, 2, 12]",431.79579648962135
"[0, 12, 4, 0]",0.11608531248478965
"[0, 12, 4, 1]",0.044040663986981504
"[0, 12, 4, 2]",0.027831765387540945
"[0, 12, 4, 3]",0.02065323117779547
"[0, 12, 4, 4]",0.016636899813982402
"[0, 12, 4, 5]",0.01407616052093718
"[0, 12, 4, 6]",0.012353964609647687
"[0, 12, 4, 7]",0.01252299231762555
"[0, 12, 4, 8]",0.010014787615696016
"[0, 12, 4, 9]",0.010672798600087971
"[0, 12, 4, 10]",1.188167699438047
"[0, 12, 4, 11]",1.0536129521266429
"[0, 12, 4, 12]",446.72495202526017
"[0, 12, 4, 13]",18097191.003112648
"[0, 12, 6, 0]",0.11418674830458665
"[0, 12, 6, 1]",0.04381726299682079
"[0, 12, 6, 2]",0.027742432623531016
"[0, 12, 6, 3]",0.02061623262925585
"[0, 12, 6, 4]",0.016610674644741027
"[0, 12, 6, 5]",0.014060966202333445
"[0, 12, 6, 6]",0.012544442861462859
"[0, 12, 6, 7]",0.010996306865011055
"[0, 12, 6, 8]",0.010012513907023462
"[0, 12, 6, 9]",0.010669441471958726
"[0, 12, 6, 10]",0.6957813095896637
"[0, 12, 6, 11]",0.9558755280727484
"[0, 12, 6, 12]",439.1569985437711
"[0, 12, 8, 0]",0.11094733634552577
"[0, 12, 8, 1]",0.043406947236523795
"[0, 12, 8, 2]",0.02758813810726198
"[0, 12, 8, 3]",0.02054694384089759
"[0, 12, 8, 4]",0.016568681439601298
"[0, 12, 8, 5]",0.014038481882656105
"[0, 12, 8, 6]",0.012388442107907516
"[0, 12, 8, 7]",0.011007781553514829
"[0, 12, 8, 8]",0.010007454601415576
"[0, 12, 8, 9]",0.01067638234210252
"[0, 12, 8, 10]",1.2157269951749052
"[0, 12, 8, 11]",1.1707337635873905
"[0, 12, 8, 12]",441.22247503473903
"[0, 12, 10, 0]",0.10729517237052472
"[0, 12, 10, 1]",0.04289615759361952
"[0, 12, 10, 2]",0.02740513483013425
"[0, 12, 10, 3]",0.02045865090182552
"[0, 12, 10, 4]",0.016525553048666507
"[0, 12, 10, 5]",0.01400645531421187
"[0, 12, 10, 6]",0.012314733286237072
"[0, 12, 10, 7]",0.01102532760644102
"[0, 12, 10, 8]",0.01000137717419145
"[0, 12, 10, 9]",0.010667312277192509
